x1_min,x1_max,x2_min,x2_max,target
96.3458549340882,105.3458549340882,117.35249822282981,121.35249822282981,0
100.74747785505778,109.74747785505778,77.96062205877001,81.96062205877001,0
94.11390844564166,103.11390844564166,60.57969118516819,64.57969118516819,0
92.4183929763618,101.4183929763618,88.50012813014048,92.50012813014048,0
90.09941665610512,99.09941665610512,67.26386110792768,71.26386110792768,0
98.75679396760756,107.75679396760756,91.7728615538064,95.7728615538064,0
95.97393540607904,104.97393540607904,84.69654909346545,88.69654909346545,0
97.3146227942841,106.3146227942841,103.97820677215469,107.97820677215469,0
98.08726805165004,107.08726805165004,89.44327494499231,93.44327494499231,0
96.45289053680744,105.45289053680744,82.27133847437668,86.27133847437668,0
92.18699962521784,101.18699962521784,87.74763535121346,91.74763535121346,0
89.87947460787515,98.87947460787515,89.2102372143764,93.2102372143764,0
95.52727846317573,104.52727846317573,84.72461167242727,88.72461167242727,0
94.12502474906354,103.12502474906354,105.85870596390927,109.85870596390927,0
89.91556824968389,98.91556824968389,110.20448637756,114.20448637756,0
96.69469481028788,105.69469481028788,96.14066742754504,100.14066742754504,0
94.50240905343561,103.50240905343561,107.95300211669365,111.95300211669365,0
95.15618202782106,104.15618202782106,126.15737053320817,130.15737053320817,0
95.39316795434321,104.39316795434321,82.14979722492046,86.14979722492046,0
97.57364852430238,106.57364852430238,77.48714327434402,81.48714327434402,0
93.24827137957293,102.24827137957293,92.81365511311108,96.81365511311108,0
94.14921862868493,103.14921862868493,100.68268531744414,104.68268531744414,0
87.77693200540386,96.77693200540386,70.73601405555479,74.73601405555479,0
95.15004019426819,104.15004019426819,92.72686544783087,96.72686544783087,0
93.69234569192587,102.69234569192587,104.12904505049828,108.12904505049828,0
94.8190491692451,103.8190491692451,86.09268387016043,90.09268387016043,0
94.56286749794279,103.56286749794279,85.93957725712845,89.93957725712845,0
93.50690739187547,102.50690739187547,77.04079389903173,81.04079389903173,0
100.07869263858836,109.07869263858836,72.29477886495678,76.29477886495678,0
97.39595313398269,106.39595313398269,90.9230362243707,94.9230362243707,0
94.39955458001691,103.39955458001691,90.89422508229764,94.89422508229764,0
92.08849840797369,101.08849840797369,98.38080440185166,102.38080440185166,0
93.33525060824195,102.33525060824195,90.86145810493764,94.86145810493764,0
92.17675769495226,101.17675769495226,105.09275368421302,109.09275368421302,0
96.45678142910667,105.45678142910667,101.73155207990261,105.73155207990261,0
94.78734960367203,103.78734960367203,87.51532431260704,91.51532431260704,0
96.14338536018539,105.14338536018539,104.72865589582057,108.72865589582057,0
