x1_min,x1_max,x2_min,x2_max,target
80.03544002257722,100.39895973476006,89.43392059465388,104.36844362611404,0
105.45061969184874,119.30083368984043,86.30473405390403,97.29629859164069,0
86.25312767461163,107.7156860802206,102.42849584160248,118.25662866311454,0
93.69929293476092,105.64388147269304,74.57958807106286,81.66404660390616,0
80.09131689964983,96.10909088479445,102.50586240250419,117.64903093716508,0
116.49751566522964,128.49528782439893,96.6658934647806,112.35186829023802,0
105.24101841955424,114.41894632749774,81.96724152095359,92.1391661599028,0
87.33560116261158,100.83591175582393,88.28312658498209,104.07427682797326,0
88.46602630383056,99.64339827084554,83.82024721213752,97.00781438418966,0
85.73919138641105,101.64276087095826,77.97588163971687,91.31419730393314,0
100.20196410625437,115.0500181557609,81.18731171459774,92.90865136414762,0
97.83905306114445,112.83766194083928,75.16652982839952,89.52883042281188,0
76.91843921869838,89.54692206959822,83.71314530436108,98.29877837877729,0
81.55046390477483,93.74637568930905,81.10812484294925,94.91615049734337,0
104.98013916447537,121.122557159805,106.64911321455924,121.63518905482535,0
80.76316514031754,99.5248204764166,83.66001627988189,98.69868928566046,0
54.3642129981359,72.3549576313643,87.84414433784224,99.91720375919328,0
85.20015632185685,95.58113526773363,96.42043577346759,111.97577480771511,0
85.77653713400542,100.140421935034,96.83606694366976,112.02919923063558,0
101.82321441014568,116.64122211136103,87.25735262540596,100.17458197021995,0
73.6210757744894,92.98295731091497,88.63135225854833,101.93775407862412,0
106.28658718615225,121.14853976961234,87.24602007049124,101.40774991746885,0
94.9009264541381,110.32377873570262,102.31860021317377,117.00801886586763,0
92.37106897780207,111.81061155262394,93.85027328958063,107.63557076403295,0
83.64233906342385,97.48337157921411,96.82965678353068,108.71393950790386,0
74.04565973584451,89.76937891510292,97.42455778014022,111.44011939809815,0
84.2373054872482,102.18966844398625,104.45103653747827,118.61730112012546,0
90.76100667635309,98.94709723130211,99.07762514446446,111.33984709206467,0
99.97466876653941,116.99648248561114,100.95688984154857,114.82531302874489,0
97.95009362290925,111.88001988951888,108.35085535112628,120.48714419250626,0
99.46545612562427,113.36582703869308,90.83712977019174,104.48704535102152,0
66.23489097516628,78.82600073894007,105.24031564368579,114.700458618292,0
103.0688860441334,112.12163545666785,92.3907843325747,100.2028567886966,0
88.03021748444625,101.13812052681378,82.03437935693196,99.08982067849098,0
98.35715609508972,116.38314819135724,100.07365092356923,114.1883524566952,0
73.0869468132216,87.69583481200897,87.29608393107905,99.84056784058826,0
101.0834697351391,109.61910523653809,83.34960291785269,92.00439067555205,0
102.51156255610016,113.52726246169355,94.6519247992757,104.85516833663317,0
80.0974739248807,94.74661858648744,77.43207514108305,91.33246295328479,0
74.19424068571838,92.48769962212994,83.04081431835078,96.66058496614549,0
95.10766117353602,110.18513150216233,65.79079425295396,79.26541082654708,0
97.61670502830883,108.12304630430503,86.35435970672292,99.93186461629185,0
97.73018858419968,108.15116483549257,89.88053233361963,99.15475904255005,0
90.20415950169492,99.77651584729833,88.32349654824488,96.87891490559821,0
103.6017918288885,112.58317759638696,96.78989603358093,107.73040071813752,0
87.10780400784947,98.92403892123998,104.05106001610368,115.21548626771792,0
87.52710102295967,101.86105145972918,94.36593610206924,109.71833312799072,0
81.92204687435921,95.08212225043061,102.7982956277504,112.3244212670996,0
88.31606956604459,100.46966022226628,103.58694803419672,113.8964232759084,0
129.94298664523203,150.84573273868236,84.40278315185925,98.41416310346754,0
91.45597929779142,102.59324494144315,86.60380691902196,98.2632223888986,0
100.92788302790018,116.89697819706721,80.4425500473298,94.02958993587984,0
104.67511955418144,112.19378388700095,90.04989459715871,97.89085228560188,0
93.33415060611541,104.16154348877473,83.20844239118348,95.04924956333828,0
111.53547897255562,125.16873714680877,90.44305522928065,106.0920990871588,0
79.04039840650678,93.95460269568994,87.1715466596475,101.32988637974219,0
84.60696596474372,104.01659315577484,103.05430436167103,120.85776740330627,0
96.64430572558386,108.68113383442609,80.86781411498859,92.84444905771133,0
99.89447347481513,116.31934331688763,87.84326869277655,101.51325856580411,0
123.50134804841585,134.8214820149622,99.94506159680903,110.03586606023963,0
70.69164891380285,81.06354433306012,86.42032023622568,100.03175559548812,0
87.8816960784384,103.45603891155157,100.24609296451351,113.72866938089443,0
90.73030338133637,104.8258629153492,87.35084491401547,99.81512761084142,0
131.53074423996284,143.0280394304498,98.58638113078116,111.73297057335559,0
87.23256739418228,104.35353682073712,102.52040851475233,116.2716805889017,0
111.06658390921041,125.92916725998484,78.18469277878036,96.24245623184885,0
63.894488127060235,80.8892302381819,84.48244116816244,100.03442518085254,0
83.45435336037941,100.3811234753658,107.8814015008888,123.63048004320086,0
97.42458874690578,111.02225409514786,97.40350317264225,109.69474227138703,0
99.95996280281872,115.73077010032651,88.24608492306871,101.8450837315174,0
124.111692273088,141.2461466410099,77.99127974607292,93.10748115215583,0
95.47225808583414,110.6519442828251,104.13599216865636,113.58764473366863,0
84.60449257212781,94.40334164797832,88.03671942210289,99.1264329718889,0
115.27521648191126,130.13573328263212,87.4073802391227,100.5842711782197,0
102.61029118743377,118.72983475028563,76.11243078461209,92.02058683589796,0
82.97207915197674,98.73935762486312,103.26726799333595,119.57321365314199,0
98.35360845687322,113.16842646893754,109.35922417102474,122.49913097888496,0
81.94055265027356,93.18013274973214,90.05352359109985,98.98798077619335,0
64.92757508112307,81.02373538710273,84.89083921718239,98.55850428646858,0
98.57074852530098,113.80805842310721,103.48699491046185,115.81631768799306,0
118.62429204102911,131.54592385306455,101.03111214320954,113.02167500350569,0
